x,y,height
2.909999999999999787e+01,1.109999999999999964e+01,9.994291203079445074e-01
2.939999999999999858e+01,1.109999999999999964e+01,1.058890789505039454e+00
2.969999999999999929e+01,1.109999999999999964e+01,1.095880253905769042e+00
3.000000000000000000e+01,1.109999999999999964e+01,1.114027454230801295e+00
3.029999999999999716e+01,1.109999999999999964e+01,1.129851890330621611e+00
3.059999999999999787e+01,1.109999999999999964e+01,1.183036803869884412e+00
3.089999999999999858e+01,1.109999999999999964e+01,1.231427452409996404e+00
3.119999999999999929e+01,1.109999999999999964e+01,1.207221050510348670e+00
3.150000000000000000e+01,1.109999999999999964e+01,1.211956397205538494e+00
3.179999999999999716e+01,1.109999999999999964e+01,1.243208598295215017e+00
3.210000000000000142e+01,1.109999999999999964e+01,1.214760106834215536e+00
3.239999999999999858e+01,1.109999999999999964e+01,1.165321950480812996e+00
3.269999999999999574e+01,1.109999999999999964e+01,1.157590966509644881e+00
3.300000000000000000e+01,1.109999999999999964e+01,1.162016381711179047e+00
3.329999999999999716e+01,1.109999999999999964e+01,1.160685844683837065e+00
3.360000000000000142e+01,1.109999999999999964e+01,1.194510160993693670e+00
3.389999999999999858e+01,1.109999999999999964e+01,1.179613162394373971e+00
3.419999999999999574e+01,1.109999999999999964e+01,1.140808301483922982e+00
3.450000000000000000e+01,1.109999999999999964e+01,1.137523389077340852e+00
3.479999999999999716e+01,1.109999999999999964e+01,1.191443221069949487e+00
3.510000000000000142e+01,1.109999999999999964e+01,1.210926712406326544e+00
3.539999999999999858e+01,1.109999999999999964e+01,1.233201406629224284e+00
3.569999999999999574e+01,1.109999999999999964e+01,1.210217641851102588e+00
3.600000000000000000e+01,1.109999999999999964e+01,1.178198878743846434e+00
3.629999999999999716e+01,1.109999999999999964e+01,1.215820649169548240e+00
3.660000000000000142e+01,1.109999999999999964e+01,1.193710627452440054e+00
3.689999999999999858e+01,1.109999999999999964e+01,1.195105474252178057e+00
3.719999999999999574e+01,1.109999999999999964e+01,1.170367905785858476e+00
3.750000000000000000e+01,1.109999999999999964e+01,1.159134852816358530e+00
3.779999999999999716e+01,1.109999999999999964e+01,1.168206311878470238e+00
3.810000000000000142e+01,1.109999999999999964e+01,1.148695321125113189e+00
3.839999999999999858e+01,1.109999999999999964e+01,1.179285159628843394e+00
3.869999999999999574e+01,1.109999999999999964e+01,1.174398640888987488e+00
3.900000000000000000e+01,1.109999999999999964e+01,1.212671428204996182e+00
3.929999999999999716e+01,1.109999999999999964e+01,1.207630312778585457e+00
3.960000000000000142e+01,1.109999999999999964e+01,1.183480553102322919e+00
3.989999999999999858e+01,1.109999999999999964e+01,1.199611310977927836e+00
4.019999999999999574e+01,1.109999999999999964e+01,1.215533039828998518e+00
0.000000000000000000e+00,1.140000000000000036e+01,4.378734552858832424e-02
2.999999999999999889e-01,1.140000000000000036e+01,5.539634065125226270e-03
5.999999999999999778e-01,1.140000000000000036e+01,3.844023831651412204e-02
8.999999999999999112e-01,1.140000000000000036e+01,7.485113408478837049e-02
1.199999999999999956e+00,1.140000000000000036e+01,7.842094687150026611e-02
1.500000000000000000e+00,1.140000000000000036e+01,8.725762778048055945e-02
1.799999999999999822e+00,1.140000000000000036e+01,8.908190501331363087e-02
2.100000000000000089e+00,1.140000000000000036e+01,8.906718801567739541e-02
2.399999999999999911e+00,1.140000000000000036e+01,1.151588859490596944e-01
2.699999999999999734e+00,1.140000000000000036e+01,1.162352911636763547e-01
3.000000000000000000e+00,1.140000000000000036e+01,1.291254163455828885e-01
3.299999999999999822e+00,1.140000000000000036e+01,1.627224301625427583e-01
3.599999999999999645e+00,1.140000000000000036e+01,1.401594595946311916e-01
3.899999999999999911e+00,1.140000000000000036e+01,1.736864857967277964e-01
4.200000000000000178e+00,1.140000000000000036e+01,1.698896738084784142e-01
4.500000000000000000e+00,1.140000000000000036e+01,1.926437574405605591e-01
4.799999999999999822e+00,1.140000000000000036e+01,1.994478510055828491e-01
5.099999999999999645e+00,1.140000000000000036e+01,1.852504627407690896e-01
5.399999999999999467e+00,1.140000000000000036e+01,2.353810037967116187e-01
5.700000000000000178e+00,1.140000000000000036e+01,1.843292834098874122e-01
6.000000000000000000e+00,1.140000000000000036e+01,1.847719369737339801e-01
6.299999999999999822e+00,1.140000000000000036e+01,2.113692892877217788e-01
6.599999999999999645e+00,1.140000000000000036e+01,1.629260628436991765e-01
6.899999999999999467e+00,1.140000000000000036e+01,1.759358463429265829e-01
7.199999999999999289e+00,1.140000000000000036e+01,1.681061264864876226e-01
7.500000000000000000e+00,1.140000000000000036e+01,2.102231218850142414e-01
7.799999999999999822e+00,1.140000000000000036e+01,2.125670612895334544e-01
8.099999999999999645e+00,1.140000000000000036e+01,2.195356300768305235e-01
8.400000000000000355e+00,1.140000000000000036e+01,1.957546621103424256e-01
8.699999999999999289e+00,1.140000000000000036e+01,2.018739727081602653e-01
9.000000000000000000e+00,1.140000000000000036e+01,2.485597554585439739e-01
9.299999999999998934e+00,1.140000000000000036e+01,2.415029089567657938e-01
9.599999999999999645e+00,1.140000000000000036e+01,2.645018473269906134e-01
9.900000000000000355e+00,1.140000000000000036e+01,2.950230559576010880e-01
1.019999999999999929e+01,1.140000000000000036e+01,3.129826217903624030e-01
1.050000000000000000e+01,1.140000000000000036e+01,3.272386283542172425e-01
1.079999999999999893e+01,1.140000000000000036e+01,3.712605666275530791e-01
1.109999999999999964e+01,1.140000000000000036e+01,4.421788929688892367e-01
1.140000000000000036e+01,1.140000000000000036e+01,4.704296750920125003e-01
1.169999999999999929e+01,1.140000000000000036e+01,4.750477904688497621e-01
1.200000000000000000e+01,1.140000000000000036e+01,4.840155421213818698e-01
1.229999999999999893e+01,1.140000000000000036e+01,5.356927927655104060e-01
1.259999999999999964e+01,1.140000000000000036e+01,5.551306350945719448e-01
1.290000000000000036e+01,1.140000000000000036e+01,5.739420623933041421e-01
1.319999999999999929e+01,1.140000000000000036e+01,5.917854655356538096e-01
1.350000000000000000e+01,1.140000000000000036e+01,6.256375200326580455e-01
1.379999999999999893e+01,1.140000000000000036e+01,6.336443010877301774e-01
1.409999999999999964e+01,1.140000000000000036e+01,6.237246435506398345e-01
1.439999999999999858e+01,1.140000000000000036e+01,6.240756936580277303e-01
1.469999999999999929e+01,1.140000000000000036e+01,6.362439203343651650e-01
1.500000000000000000e+01,1.140000000000000036e+01,6.410916008888202233e-01
1.529999999999999893e+01,1.140000000000000036e+01,6.286224101752283522e-01
1.559999999999999964e+01,1.140000000000000036e+01,6.101140548042467415e-01
1.589999999999999858e+01,1.140000000000000036e+01,6.296094412748715063e-01
1.619999999999999929e+01,1.140000000000000036e+01,6.367902615799093669e-01
1.650000000000000000e+01,1.140000000000000036e+01,6.080247288889054635e-01
1.680000000000000071e+01,1.140000000000000036e+01,6.226526155387682726e-01
1.709999999999999787e+01,1.140000000000000036e+01,6.470392534545945651e-01
1.739999999999999858e+01,1.140000000000000036e+01,6.409243039271955711e-01
1.769999999999999929e+01,1.140000000000000036e+01,6.254095561202761555e-01
1.800000000000000000e+01,1.140000000000000036e+01,6.602121850628117627e-01
1.830000000000000071e+01,1.140000000000000036e+01,6.952962310536027202e-01
1.859999999999999787e+01,1.140000000000000036e+01,7.707057808747114214e-01
1.889999999999999858e+01,1.140000000000000036e+01,7.717931534846365071e-01
1.919999999999999929e+01,1.140000000000000036e+01,7.603988601731057617e-01
1.950000000000000000e+01,1.140000000000000036e+01,7.988818464144877840e-01
1.980000000000000071e+01,1.140000000000000036e+01,8.322310808388765357e-01
2.009999999999999787e+01,1.140000000000000036e+01,8.497901591745319339e-01
2.039999999999999858e+01,1.140000000000000036e+01,8.641728027352143515e-01
2.069999999999999929e+01,1.140000000000000036e+01,9.114310427591165720e-01
2.100000000000000000e+01,1.140000000000000036e+01,9.221838054759250447e-01
2.130000000000000071e+01,1.140000000000000036e+01,9.297888050479433675e-01
2.159999999999999787e+01,1.140000000000000036e+01,9.366050902548102020e-01
2.189999999999999858e+01,1.140000000000000036e+01,9.196604329335129613e-01
2.219999999999999929e+01,1.140000000000000036e+01,9.573156526377394338e-01
2.250000000000000000e+01,1.140000000000000036e+01,9.879779783805037185e-01
2.280000000000000071e+01,1.140000000000000036e+01,9.607941535944747313e-01
2.309999999999999787e+01,1.140000000000000036e+01,9.928786759618384306e-01
2.339999999999999858e+01,1.140000000000000036e+01,1.079154614431455883e+00
2.369999999999999929e+01,1.140000000000000036e+01,1.030732501496330000e+00
2.400000000000000000e+01,1.140000000000000036e+01,1.117306242050620790e+00
2.430000000000000071e+01,1.140000000000000036e+01,1.131132890346718378e+00
2.459999999999999787e+01,1.140000000000000036e+01,1.150061000245190090e+00
2.489999999999999858e+01,1.140000000000000036e+01,1.121978322704043851e+00
2.519999999999999929e+01,1.140000000000000036e+01,1.189756443468733549e+00
2.550000000000000000e+01,1.140000000000000036e+01,1.184380569951235307e+00
2.580000000000000071e+01,1.140000000000000036e+01,1.216590354827095766e+00
2.609999999999999787e+01,1.140000000000000036e+01,1.183013635124312568e+00
2.639999999999999858e+01,1.140000000000000036e+01,1.104031185749692279e+00
2.669999999999999929e+01,1.140000000000000036e+01,1.066053107063244410e+00
2.700000000000000000e+01,1.140000000000000036e+01,1.029539358400419102e+00
2.730000000000000071e+01,1.140000000000000036e+01,1.000876349105548346e+00
2.759999999999999787e+01,1.140000000000000036e+01,1.026791836595228657e+00
2.789999999999999858e+01,1.140000000000000036e+01,9.803262165441721798e-01
2.819999999999999929e+01,1.140000000000000036e+01,9.881876612038380525e-01
2.850000000000000000e+01,1.140000000000000036e+01,9.974371389524661069e-01
2.879999999999999716e+01,1.140000000000000036e+01,1.019181235678135122e+00
2.909999999999999787e+01,1.140000000000000036e+01,1.062040924675074827e+00
2.939999999999999858e+01,1.140000000000000036e+01,1.074446245036895009e+00
2.969999999999999929e+01,1.140000000000000036e+01,1.103379343595100925e+00
3.000000000000000000e+01,1.140000000000000036e+01,1.128869724302061339e+00
3.029999999999999716e+01,1.140000000000000036e+01,1.148399775044631976e+00
3.059999999999999787e+01,1.140000000000000036e+01,1.189118433153185661e+00
3.089999999999999858e+01,1.140000000000000036e+01,1.226843692477159298e+00
3.119999999999999929e+01,1.140000000000000036e+01,1.210722532259195017e+00
3.150000000000000000e+01,1.140000000000000036e+01,1.218232662092967544e+00
3.179999999999999716e+01,1.140000000000000036e+01,1.203018677893364030e+00
3.210000000000000142e+01,1.140000000000000036e+01,1.178119658791451529e+00
3.239999999999999858e+01,1.140000000000000036e+01,1.175338917904098501e+00
3.269999999999999574e+01,1.140000000000000036e+01,1.162199212234925172e+00
3.300000000000000000e+01,1.140000000000000036e+01,1.151138168421191432e+00
3.329999999999999716e+01,1.140000000000000036e+01,1.150319148998343755e+00
3.360000000000000142e+01,1.140000000000000036e+01,1.152577860101430929e+00
3.389999999999999858e+01,1.140000000000000036e+01,1.142273965359326793e+00
3.419999999999999574e+01,1.140000000000000036e+01,1.117500122110399063e+00
3.450000000000000000e+01,1.140000000000000036e+01,1.175062944906650975e+00
3.479999999999999716e+01,1.140000000000000036e+01,1.187164627724527355e+00
3.510000000000000142e+01,1.140000000000000036e+01,1.194402498046843508e+00
3.539999999999999858e+01,1.140000000000000036e+01,1.236764677765977316e+00
3.569999999999999574e+01,1.140000000000000036e+01,1.210241081483102610e+00
3.600000000000000000e+01,1.140000000000000036e+01,1.206766231943965151e+00
3.629999999999999716e+01,1.140000000000000036e+01,1.196517584937985212e+00
3.660000000000000142e+01,1.140000000000000036e+01,1.163636837625456888e+00
3.689999999999999858e+01,1.140000000000000036e+01,1.156723639631083600e+00
3.719999999999999574e+01,1.140000000000000036e+01,1.192276120017787822e+00
3.750000000000000000e+01,1.140000000000000036e+01,1.178008342917757467e+00
3.779999999999999716e+01,1.140000000000000036e+01,1.143860532429825660e+00
3.810000000000000142e+01,1.140000000000000036e+01,1.137582071194772393e+00
3.839999999999999858e+01,1.140000000000000036e+01,1.156163244193696205e+00
3.869999999999999574e+01,1.140000000000000036e+01,1.158653935472617302e+00
3.900000000000000000e+01,1.140000000000000036e+01,1.178992548297268961e+00
3.929999999999999716e+01,1.140000000000000036e+01,1.205701802945257528e+00
3.960000000000000142e+01,1.140000000000000036e+01,1.172093847194072946e+00
3.989999999999999858e+01,1.140000000000000036e+01,1.219143993458085440e+00
4.019999999999999574e+01,1.140000000000000036e+01,1.170168890258966199e+00
0.000000000000000000e+00,1.169999999999999929e+01,3.612388411838404062e-02
2.999999999999999889e-01,1.169999999999999929e+01,7.524952747771808392e-02
5.999999999999999778e-01,1.169999999999999929e+01,4.280331884916251106e-02
8.999999999999999112e-01,1.169999999999999929e+01,2.326069443884810212e-02
1.199999999999999956e+00,1.169999999999999929e+01,4.678710940575846189e-02
1.500000000000000000e+00,1.169999999999999929e+01,6.209970469849840358e-02
1.799999999999999822e+00,1.169999999999999929e+01,7.600646451057434250e-02
2.100000000000000089e+00,1.169999999999999929e+01,1.471730920490173788e-01
2.399999999999999911e+00,1.169999999999999929e+01,1.260213841741897600e-01
2.699999999999999734e+00,1.169999999999999929e+01,1.212673688605045152e-01
3.000000000000000000e+00,1.169999999999999929e+01,1.361583245871718362e-01
3.299999999999999822e+00,1.169999999999999929e+01,1.552398295793693261e-01
3.599999999999999645e+00,1.169999999999999929e+01,1.274425103728690778e-01
3.899999999999999911e+00,1.169999999999999929e+01,1.531837838408247887e-01
4.200000000000000178e+00,1.169999999999999929e+01,1.715087995507853513e-01
4.500000000000000000e+00,1.169999999999999929e+01,1.826496022313253420e-01
4.799999999999999822e+00,1.169999999999999929e+01,2.095704182364353518e-01
5.099999999999999645e+00,1.169999999999999929e+01,2.070440711214365792e-01
5.399999999999999467e+00,1.169999999999999929e+01,2.045651075647942074e-01
5.700000000000000178e+00,1.169999999999999929e+01,1.716405863037907820e-01
6.000000000000000000e+00,1.169999999999999929e+01,2.077567988769289109e-01
6.299999999999999822e+00,1.169999999999999929e+01,1.974246485949392171e-01
6.599999999999999645e+00,1.169999999999999929e+01,1.575627091200454966e-01
6.899999999999999467e+00,1.169999999999999929e+01,1.875880911745660962e-01
7.199999999999999289e+00,1.169999999999999929e+01,1.919318314520034319e-01
7.500000000000000000e+00,1.169999999999999929e+01,2.096621695727911294e-01
7.799999999999999822e+00,1.169999999999999929e+01,2.201196495861587055e-01
8.099999999999999645e+00,1.169999999999999929e+01,2.004173881261503143e-01
8.400000000000000355e+00,1.169999999999999929e+01,2.079230649277579168e-01
8.699999999999999289e+00,1.169999999999999929e+01,2.267042102388196756e-01
9.000000000000000000e+00,1.169999999999999929e+01,2.097510844742012381e-01
9.299999999999998934e+00,1.169999999999999929e+01,2.500682278309728224e-01
9.599999999999999645e+00,1.169999999999999929e+01,2.391259971213476609e-01
9.900000000000000355e+00,1.169999999999999929e+01,2.612990560339455426e-01
1.019999999999999929e+01,1.169999999999999929e+01,3.196698772955239853e-01
1.050000000000000000e+01,1.169999999999999929e+01,3.327938144874468818e-01
1.079999999999999893e+01,1.169999999999999929e+01,3.339248934662648050e-01
1.109999999999999964e+01,1.169999999999999929e+01,3.722292555551727222e-01
1.140000000000000036e+01,1.169999999999999929e+01,4.313824620499400742e-01
1.169999999999999929e+01,1.169999999999999929e+01,4.878024307251839775e-01
1.200000000000000000e+01,1.169999999999999929e+01,4.953270492084030918e-01
1.229999999999999893e+01,1.169999999999999929e+01,5.232066740519532022e-01
1.259999999999999964e+01,1.169999999999999929e+01,5.465202141151483950e-01
1.290000000000000036e+01,1.169999999999999929e+01,5.800354038129756917e-01
1.319999999999999929e+01,1.169999999999999929e+01,5.969117668979631031e-01
1.350000000000000000e+01,1.169999999999999929e+01,6.041196283459460137e-01
1.379999999999999893e+01,1.169999999999999929e+01,5.950329430755615379e-01
1.409999999999999964e+01,1.169999999999999929e+01,6.274496287441718723e-01
1.439999999999999858e+01,1.169999999999999929e+01,6.281966472006788038e-01
1.469999999999999929e+01,1.169999999999999929e+01,6.077310463808124341e-01
1.500000000000000000e+01,1.169999999999999929e+01,6.173838215845016686e-01
1.529999999999999893e+01,1.169999999999999929e+01,6.095245765606081001e-01
1.559999999999999964e+01,1.169999999999999929e+01,6.548058001956026386e-01
1.589999999999999858e+01,1.169999999999999929e+01,6.459776960717488192e-01
1.619999999999999929e+01,1.169999999999999929e+01,6.434220277011512001e-01
1.650000000000000000e+01,1.169999999999999929e+01,6.199434012885352008e-01
1.680000000000000071e+01,1.169999999999999929e+01,6.252686756896291831e-01
1.709999999999999787e+01,1.169999999999999929e+01,6.349221175173216380e-01
1.739999999999999858e+01,1.169999999999999929e+01,6.144045656212117068e-01
1.769999999999999929e+01,1.169999999999999929e+01,6.140985443212930717e-01
1.800000000000000000e+01,1.169999999999999929e+01,6.464001058056055848e-01
1.830000000000000071e+01,1.169999999999999929e+01,7.011355789954201168e-01
1.859999999999999787e+01,1.169999999999999929e+01,7.491788560908978489e-01
1.889999999999999858e+01,1.169999999999999929e+01,7.717369192963396962e-01
1.919999999999999929e+01,1.169999999999999929e+01,8.305124683320340706e-01
1.950000000000000000e+01,1.169999999999999929e+01,8.070548008231502868e-01
1.980000000000000071e+01,1.169999999999999929e+01,8.765719638204302333e-01
2.009999999999999787e+01,1.169999999999999929e+01,8.902716719735314088e-01
2.039999999999999858e+01,1.169999999999999929e+01,8.983676596050279572e-01
2.069999999999999929e+01,1.169999999999999929e+01,8.881938810185427968e-01
2.100000000000000000e+01,1.169999999999999929e+01,9.174838512428237225e-01
2.130000000000000071e+01,1.169999999999999929e+01,9.565235598667691796e-01
2.159999999999999787e+01,1.169999999999999929e+01,9.220902322011191865e-01
2.189999999999999858e+01,1.169999999999999929e+01,9.627656107296660437e-01
2.219999999999999929e+01,1.169999999999999929e+01,9.538579396060562487e-01
2.250000000000000000e+01,1.169999999999999929e+01,9.792900471308607635e-01
2.280000000000000071e+01,1.169999999999999929e+01,9.704560949716937168e-01
2.309999999999999787e+01,1.169999999999999929e+01,1.002138203249399950e+00
2.339999999999999858e+01,1.169999999999999929e+01,1.073508758393601159e+00
2.369999999999999929e+01,1.169999999999999929e+01,1.095497175675992141e+00
2.400000000000000000e+01,1.169999999999999929e+01,1.108589369671781677e+00
2.430000000000000071e+01,1.169999999999999929e+01,1.121102146800930788e+00
2.459999999999999787e+01,1.169999999999999929e+01,1.157806972451416172e+00
2.489999999999999858e+01,1.169999999999999929e+01,1.127861083772089712e+00
2.519999999999999929e+01,1.169999999999999929e+01,1.167908763823935603e+00
2.550000000000000000e+01,1.169999999999999929e+01,1.170819641378051168e+00
2.580000000000000071e+01,1.169999999999999929e+01,1.193282383672695568e+00
2.609999999999999787e+01,1.169999999999999929e+01,1.130282217542848855e+00
2.639999999999999858e+01,1.169999999999999929e+01,1.124513471684043697e+00
2.669999999999999929e+01,1.169999999999999929e+01,1.073847692340269555e+00
2.700000000000000000e+01,1.169999999999999929e+01,1.048978103144603935e+00
2.730000000000000071e+01,1.169999999999999929e+01,1.002964736709214488e+00
2.759999999999999787e+01,1.169999999999999929e+01,1.002045748301517047e+00
2.789999999999999858e+01,1.169999999999999929e+01,9.344660025291632310e-01
2.819999999999999929e+01,1.169999999999999929e+01,9.848713465081936347e-01
2.850000000000000000e+01,1.169999999999999929e+01,1.009617918484596588e+00
2.879999999999999716e+01,1.169999999999999929e+01,1.043941770927398593e+00
2.909999999999999787e+01,1.169999999999999929e+01,1.062004320131246571e+00
2.939999999999999858e+01,1.169999999999999929e+01,1.091842518496855430e+00
2.969999999999999929e+01,1.169999999999999929e+01,1.123158052086971503e+00
3.000000000000000000e+01,1.169999999999999929e+01,1.162861034365067381e+00
3.029999999999999716e+01,1.169999999999999929e+01,1.173290793449182745e+00
3.059999999999999787e+01,1.169999999999999929e+01,1.162437817866430301e+00
3.089999999999999858e+01,1.169999999999999929e+01,1.178662283796781285e+00
3.119999999999999929e+01,1.169999999999999929e+01,1.226094270506241424e+00
3.150000000000000000e+01,1.169999999999999929e+01,1.256204383058918461e+00
3.179999999999999716e+01,1.169999999999999929e+01,1.197102641226192699e+00
3.210000000000000142e+01,1.169999999999999929e+01,1.169842789067506050e+00
3.239999999999999858e+01,1.169999999999999929e+01,1.155707527826941527e+00
3.269999999999999574e+01,1.169999999999999929e+01,1.144393410184685989e+00
3.300000000000000000e+01,1.169999999999999929e+01,1.128175872145574576e+00
3.329999999999999716e+01,1.169999999999999929e+01,1.140750924196482163e+00
3.360000000000000142e+01,1.169999999999999929e+01,1.153255064847550360e+00
3.389999999999999858e+01,1.169999999999999929e+01,1.150225322760665581e+00
3.419999999999999574e+01,1.169999999999999929e+01,1.157334619182464053e+00
3.450000000000000000e+01,1.169999999999999929e+01,1.209382991521229966e+00
3.479999999999999716e+01,1.169999999999999929e+01,1.203775134633036314e+00
3.510000000000000142e+01,1.169999999999999929e+01,1.215233428984797026e+00
3.539999999999999858e+01,1.169999999999999929e+01,1.254809932866121525e+00
3.569999999999999574e+01,1.169999999999999929e+01,1.186229065643011893e+00
3.600000000000000000e+01,1.169999999999999929e+01,1.176653838568997967e+00
3.629999999999999716e+01,1.169999999999999929e+01,1.205293177108075042e+00
3.660000000000000142e+01,1.169999999999999929e+01,1.188525007202909656e+00
3.689999999999999858e+01,1.169999999999999929e+01,1.140245034572070271e+00
3.719999999999999574e+01,1.169999999999999929e+01,1.188597651447047765e+00
3.750000000000000000e+01,1.169999999999999929e+01,1.188041382679565272e+00
3.779999999999999716e+01,1.169999999999999929e+01,1.208354457210933930e+00
3.810000000000000142e+01,1.169999999999999929e+01,1.159611316760252642e+00
3.839999999999999858e+01,1.169999999999999929e+01,1.177461611666358099e+00
3.869999999999999574e+01,1.169999999999999929e+01,1.185573285654256015e+00
3.900000000000000000e+01,1.169999999999999929e+01,1.219201930639099318e+00
3.929999999999999716e+01,1.169999999999999929e+01,1.211950280418740533e+00
3.960000000000000142e+01,1.169999999999999929e+01,1.181844232033922415e+00
3.989999999999999858e+01,1.169999999999999929e+01,1.189153858934898889e+00
4.019999999999999574e+01,1.169999999999999929e+01,1.185763281399651259e+00
0.000000000000000000e+00,1.200000000000000000e+01,6.697760211814601794e-02
2.999999999999999889e-01,1.200000000000000000e+01,3.065604903917477919e-02
5.999999999999999778e-01,1.200000000000000000e+01,3.593369302060684528e-02
8.999999999999999112e-01,1.200000000000000000e+01,7.620138394555617256e-02
1.199999999999999956e+00,1.200000000000000000e+01,7.492961453526372773e-02
1.500000000000000000e+00,1.200000000000000000e+01,1.116189805197701918e-01
1.799999999999999822e+00,1.200000000000000000e+01,1.034138525241682927e-01
2.100000000000000089e+00,1.200000000000000000e+01,9.092353346025341954e-02
2.399999999999999911e+00,1.200000000000000000e+01,9.974815336251273423e-02
2.699999999999999734e+00,1.200000000000000000e+01,1.303720140912868475e-01
3.000000000000000000e+00,1.200000000000000000e+01,1.662147611238007916e-01
3.299999999999999822e+00,1.200000000000000000e+01,1.595008791612919086e-01
3.599999999999999645e+00,1.200000000000000000e+01,1.691228683453595560e-01
3.899999999999999911e+00,1.200000000000000000e+01,1.486134645130011700e-01
4.200000000000000178e+00,1.200000000000000000e+01,1.630829493952910547e-01
4.500000000000000000e+00,1.200000000000000000e+01,1.624312903915152984e-01
4.799999999999999822e+00,1.200000000000000000e+01,1.642423578451045474e-01
5.099999999999999645e+00,1.200000000000000000e+01,1.891822524007924222e-01
5.399999999999999467e+00,1.200000000000000000e+01,1.988336606524135353e-01
5.700000000000000178e+00,1.200000000000000000e+01,1.883941715201552236e-01
6.000000000000000000e+00,1.200000000000000000e+01,1.880213691913474872e-01
6.299999999999999822e+00,1.200000000000000000e+01,1.923745655790187470e-01
6.599999999999999645e+00,1.200000000000000000e+01,1.772699601176003226e-01
6.899999999999999467e+00,1.200000000000000000e+01,1.855113168695880776e-01
7.199999999999999289e+00,1.200000000000000000e+01,1.796162705678817917e-01
7.500000000000000000e+00,1.200000000000000000e+01,1.796353413637889473e-01
7.799999999999999822e+00,1.200000000000000000e+01,1.968675389963026323e-01
8.099999999999999645e+00,1.200000000000000000e+01,1.885256500890563347e-01
8.400000000000000355e+00,1.200000000000000000e+01,1.811947995704564218e-01
8.699999999999999289e+00,1.200000000000000000e+01,1.900922342951094635e-01
9.000000000000000000e+00,1.200000000000000000e+01,2.139757295576760754e-01
9.299999999999998934e+00,1.200000000000000000e+01,2.066312345333243261e-01
9.599999999999999645e+00,1.200000000000000000e+01,2.513749767063644946e-01
9.900000000000000355e+00,1.200000000000000000e+01,2.737774140347830065e-01
1.019999999999999929e+01,1.200000000000000000e+01,3.471952213122523889e-01
1.050000000000000000e+01,1.200000000000000000e+01,3.521235758365536261e-01
1.079999999999999893e+01,1.200000000000000000e+01,3.345410240122835832e-01
1.109999999999999964e+01,1.200000000000000000e+01,3.891616205602851930e-01
1.140000000000000036e+01,1.200000000000000000e+01,4.412324872672835907e-01
1.169999999999999929e+01,1.200000000000000000e+01,4.356817185600443953e-01
1.200000000000000000e+01,1.200000000000000000e+01,4.770112432755823639e-01
1.229999999999999893e+01,1.200000000000000000e+01,4.898541666306690523e-01
1.259999999999999964e+01,1.200000000000000000e+01,5.542942854367475247e-01
1.290000000000000036e+01,1.200000000000000000e+01,5.739002037625356989e-01
1.319999999999999929e+01,1.200000000000000000e+01,5.907904047651518775e-01
1.350000000000000000e+01,1.200000000000000000e+01,5.875594304346999364e-01
1.379999999999999893e+01,1.200000000000000000e+01,6.327159755353660708e-01
1.409999999999999964e+01,1.200000000000000000e+01,6.227006614931385187e-01
1.439999999999999858e+01,1.200000000000000000e+01,6.423921861994235094e-01
1.469999999999999929e+01,1.200000000000000000e+01,6.177526979596618117e-01
1.500000000000000000e+01,1.200000000000000000e+01,6.122543289152602153e-01
1.529999999999999893e+01,1.200000000000000000e+01,6.197804719430937137e-01
1.559999999999999964e+01,1.200000000000000000e+01,6.417241130908126756e-01
1.589999999999999858e+01,1.200000000000000000e+01,6.042847660428289913e-01
1.619999999999999929e+01,1.200000000000000000e+01,6.115474286939566184e-01
1.650000000000000000e+01,1.200000000000000000e+01,6.120853158767934898e-01
1.680000000000000071e+01,1.200000000000000000e+01,6.177302516020048984e-01
1.709999999999999787e+01,1.200000000000000000e+01,6.198086792054429139e-01
1.739999999999999858e+01,1.200000000000000000e+01,6.170529659955646951e-01
1.769999999999999929e+01,1.200000000000000000e+01,6.543377007871932216e-01
1.800000000000000000e+01,1.200000000000000000e+01,7.092979377281022346e-01
1.830000000000000071e+01,1.200000000000000000e+01,7.186787716473164167e-01
1.859999999999999787e+01,1.200000000000000000e+01,7.381869056225583980e-01
1.889999999999999858e+01,1.200000000000000000e+01,7.737813503852030150e-01
1.919999999999999929e+01,1.200000000000000000e+01,8.421126647596870463e-01
1.950000000000000000e+01,1.200000000000000000e+01,8.309502768943914930e-01
1.980000000000000071e+01,1.200000000000000000e+01,8.248854722780712967e-01
2.009999999999999787e+01,1.200000000000000000e+01,8.623513255157950752e-01
2.039999999999999858e+01,1.200000000000000000e+01,8.914972870022610518e-01
2.069999999999999929e+01,1.200000000000000000e+01,8.605342302227003692e-01
2.100000000000000000e+01,1.200000000000000000e+01,9.260537722251291903e-01
2.130000000000000071e+01,1.200000000000000000e+01,9.414583324209172543e-01
2.159999999999999787e+01,1.200000000000000000e+01,9.395037623104278701e-01
2.189999999999999858e+01,1.200000000000000000e+01,9.566180839293824123e-01
2.219999999999999929e+01,1.200000000000000000e+01,9.469165227303788512e-01
2.250000000000000000e+01,1.200000000000000000e+01,1.000842880596273687e+00
2.280000000000000071e+01,1.200000000000000000e+01,9.984785548949578482e-01
2.309999999999999787e+01,1.200000000000000000e+01,1.048663116459648048e+00
2.339999999999999858e+01,1.200000000000000000e+01,1.041055440070576488e+00
2.369999999999999929e+01,1.200000000000000000e+01,1.061459409334037263e+00
